date,close,high,low,open,volume,cpi,usd_try,is_shock,daily_return_pct,volatility_7d,ma_20d,dev_from_ma
2015-02-20,854.8844604492188,865.0674510831313,851.1355178536218,863.5814359849596,52524500000,,,0,-1.0708894533736468,1.6729944336338904,867.5647491455078,-0.014615956571285614
2015-02-23,862.87841796875,863.2044050088948,848.4964752230994,854.8634458403593,62481900000,,,0,0.9350921544802215,1.1871132050649456,865.0024597167969,-0.002455532610557356
2015-02-24,866.9074096679688,867.9363959337061,860.1064812242704,864.2394550058946,71171000000,,,0,0.46692461131467855,1.1847462054087758,862.7730224609375,0.00479197552473134
2015-02-25,867.3304443359375,878.467348447695,864.6904436210178,872.6383997198027,74444900000,,,0,0.04879813729250504,1.1840427597021004,860.9689849853515,0.0073887206874173215
2015-02-26,859.1494140625,873.9743472807575,859.0354009980983,864.8984068687731,77537100000,,,0,-0.9432426045762998,0.9509027798464074,859.6477905273438,-0.0005797449494263783
2015-02-27,841.4705200195312,864.3654183228389,837.8415719495688,860.9474676708063,86261700000,,,0,-2.057720549371478,1.1794936090568422,857.2486511230469,-0.018405547891904354
2015-03-02,839.4645385742188,846.739524375355,838.5765427990897,844.048498619259,55868600000,,,0,-0.23838998486435115,1.0209721667858833,854.3657165527344,-0.017441217139002436
2015-03-03,843.0345458984375,846.7045094122757,835.0895805645746,843.6385466124514,54099000000,,,0,0.4252719632781954,1.0157841314797937,852.7634246826171,-0.011408649225077344
2015-03-04,820.6676635742188,843.8035277345267,819.8036544647023,842.4195628745179,64380000000,,,0,-2.6531394748932846,1.2327935416218088,850.8419860839844,-0.035464073239548824
2015-03-05,807.791748046875,815.5746658669123,800.1397499445515,809.6927389689779,107464000000,,,0,-1.5689561193706347,1.1467330488522274,848.3371520996094,-0.047793974308900325
2015-03-06,803.0977172851562,823.3886249630054,800.4477680039178,809.265714256714,84202600000,,,0,-0.5810941709999184,1.0732408485061788,845.9985626220703,-0.05071030523260942
2015-03-09,806.44970703125,817.5626852655768,805.8607208938059,812.0657051104868,72736200000,,,0,0.4173825518300589,1.2173961263253674,844.0341247558594,-0.04452950019702202
2015-03-10,779.7708740234375,810.5096630505806,779.7708740234375,808.1987012297594,81833700000,,,0,-3.308183111135865,1.4800596191770499,841.4646881103515,-0.0733171753474976
2015-03-11,782.765869140625,788.5998225827668,766.5649052368835,782.5758677066467,81728500000,,,0,0.3840865588803144,1.5553102704569388,838.8884552001953,-0.06690113055159042
2015-03-12,782.9278564453125,795.5247745308819,775.4678740188812,793.3258115784625,69969600000,,,0,0.02069422174286739,1.5007947490292877,834.9937774658204,-0.06235486110869745
2015-03-13,766.4169311523438,790.9717928112415,766.4169311523438,785.6308178910056,69665000000,,,0,-2.108869311143491,1.415019756943816,830.4102020263672,-0.0770622407069025
2015-03-16,781.9528198242188,784.8318328635214,771.7789236291507,776.7629059646049,59495800000,,,0,2.027080566776629,1.7674736047771327,826.4878204345703,-0.05388464234952047
2015-03-17,800.302734375,801.0357016534194,786.7747914579617,787.6278142478018,67927600000,,,0,2.346677968998989,2.0543665601619296,824.2907287597657,-0.029101375943968454
2015-03-18,799.4187622070312,801.9047720596773,791.5928146654506,799.7227767187308,67243900000,,,0,-0.11045472294419767,2.0448053390851357,821.5410430908203,-0.026927785373400303
2015-03-19,819.2156372070312,821.8616803388688,812.2046879655045,814.7447135917483,81870300000,,,0,2.476408602838509,1.6700066020351851,819.2949035644531,-9.674948187395105e-05
2015-03-20,825.0596313476562,827.3135866275264,816.4526215272784,822.4726089941515,68148200000,,,0,0.713364574014852,1.6636135895463005,817.803662109375,0.008872507637793955
2015-03-23,837.41552734375,837.6805405821539,824.284615762975,825.6906141415726,60184100000,,,0,1.497576117730004,1.6468435616238108,816.530517578125,0.025577745492686668
2015-03-24,820.3216552734375,837.4815988026493,817.0566578729337,836.5445920338054,75980500000,,,0,-2.0412652395560005,1.625791667560317,814.2012298583984,0.00751709183257257
2015-03-25,826.4876098632812,836.3775719256341,821.7906133533858,825.8056066536345,63079600000,,,0,0.7516508372302333,1.5599447399214048,812.1590881347656,0.017642506176250558
2015-03-26,814.8196411132812,814.8196411132812,806.9567068568995,812.8017075094211,68666000000,,,0,-1.4117536198673508,1.5873825330765807,809.9425994873047,0.00602146575456544
2015-03-27,808.937744140625,812.5887258342739,802.3347516710388,812.4047058100946,63238400000,,,0,-0.7218648981779374,1.627975146742176,808.3159606933593,0.0007692331680947083
2015-03-30,821.835693359375,822.0866685984959,804.6387625535056,808.7587359462915,60540600000,,,0,1.5944303887627465,1.4444635748603531,807.4345184326172,0.017835718684300478
2015-03-31,808.4557495117188,825.3756430050033,805.2787643480656,822.3096802038469,63396300000,,,0,-1.6280558213483953,1.534763287875655,805.7055786132812,0.0034133695625775972
2015-04-01,812.0806884765625,815.0386805043664,806.499724605847,810.9007020975279,55820300000,259.39,2.64814286,0,0.4483781539104781,1.3751789982610003,805.2762298583984,0.008449844122880136
2015-04-02,816.7596435546875,819.3736433574176,812.9186605158905,814.3116584961301,48136200000,259.39,2.64814286,0,0.5761687409292504,1.2098938175220018,805.7246246337891,0.01369576972518865
2015-04-03,829.9385986328125,830.4686251231931,815.005694304218,819.7396780268003,45866400000,259.39,2.64814286,0,1.6135658981347056,1.3423763510534292,807.0666687011719,0.028339579391190594
2015-04-06,831.297607421875,831.297607421875,822.5546726830688,823.434672913891,47718900000,259.39,2.64814286,0,0.1637481123665241,1.174666723923315,808.3090637207031,0.028440289405334697
2015-04-07,824.6546020507812,830.5345755995935,818.9396056501602,830.5345755995935,55252100000,259.39,2.64814286,0,-0.7991127740275661,1.1860899618865164,810.5532501220703,0.017397193739692368
2015-04-08,827.9896240234375,828.841609247644,820.0426447174278,824.9525918025554,68824100000,259.39,2.64814286,0,0.4044144014188067,1.0431845798650976,812.8144378662109,0.018669926923375338
2015-04-09,835.1315307617188,836.3345272732187,824.1146217653335,824.4246176700473,71142600000,259.39,2.64814286,0,0.8625599320407851,0.728270296918571,815.4246215820312,0.024167665113488355
2015-04-10,826.45361328125,837.8575443419397,822.0226065689624,833.7455666949862,63844700000,259.39,2.64814286,0,-1.039107872331635,0.9250674872366524,818.4264556884766,0.009808037774170908
2015-04-13,819.3716430664062,830.7636116251101,816.3476722431893,826.3086180968544,71870400000,259.39,2.64814286,0,-0.8569107934232822,0.9977621383411585,820.297396850586,-0.0011285587248405658
2015-04-14,823.192626953125,824.8115758300601,807.0356697483887,816.0956189413528,81766300000,259.39,2.64814286,0,0.46633098900263903,0.7652310542016207,821.4418914794921,0.0021312955813339676
2015-04-15,813.5706787109375,821.3806346696869,812.2107006033182,819.5296313454893,69333800000,259.39,2.64814286,0,-1.1688574371470195,0.8461019262929053,822.1494873046875,-0.010434609187526818
2015-04-16,824.3626098632812,826.9885724272393,816.4316218685378,819.6926518478451,76201900000,259.39,2.64814286,0,1.3264896873425913,1.005390921047883,822.4068359375,0.002378110006286359
2015-04-17,824.172607421875,833.3885616998958,822.2956032700026,830.0605765151986,68391600000,259.39,2.64814286,0,-0.023048406020953482,0.9895387467028586,822.3624847412109,0.0022011250686292372
2015-04-20,823.0216064453125,830.7705885070533,821.672614624829,828.3075889629489,58240000000,259.39,2.64814286,0,-0.13965533023028165,0.9021517835870455,821.642788696289,0.0016781231065281673
2015-04-21,842.7725219726562,842.7725219726562,818.2576979642487,821.1876751498382,77920100000,259.39,2.64814286,0,2.3998052265783443,1.2438420686028036,822.76533203125,0.02431700651753566
2015-04-22,837.799560546875,847.7014854257477,837.1825594336649,843.966519937393,85009600000,259.39,2.64814286,0,-0.5900716143593776,1.2064948437328884,823.3309295654296,0.01757328731605187
2015-04-24,855.5084838867188,855.7934555267607,841.4135875966847,841.643566851274,72368800000,259.39,2.64814286,0,2.1137422569527553,1.3860964451107427,825.3653717041016,0.03652093147593751
2015-04-27,864.014404296875,866.2314335664521,852.9924900358545,856.889442045654,88068300000,259.39,2.64814286,0,0.9942531921498299,1.1590052271107933,828.1192047119141,0.0433454500037203
2015-04-28,862.0903930664062,867.541413926573,860.0004383436,864.8583837396726,75824600000,259.39,2.64814286,0,-0.2226827725209657,1.2040714245757975,830.1319396972656,0.038498040902745355
2015-04-29,859.7794189453125,866.6993650122989,858.4144359783785,863.9523703605013,64276900000,259.39,2.64814286,0,-0.26806633500157107,1.2300926282634346,832.6981231689454,0.032522345160699545
2015-04-30,839.4655151367188,863.5483951263731,839.4655151367188,861.5594530462089,67051100000,259.39,2.64814286,0,-2.362687843064759,1.6662672343943974,834.0673645019531,0.006472079911661655
2015-05-04,840.1845703125,843.048507761528,832.3876145900713,838.8035351557719,54942100000,259.39,2.64814286,0,0.08565630902230836,1.3848459557478507,835.2386108398438,0.00592161258886607
2015-05-05,833.8026123046875,846.0525477417762,833.0405923951089,839.7465507039038,54394800000,259.39,2.64814286,0,-0.7595900035915704,1.3975797924369817,835.4318115234375,-0.0019501283004523693
2015-05-06,824.4096069335938,837.4265663550352,823.4495900783257,837.4265663550352,66314700000,259.39,2.64814286,0,-1.1265262584307378,1.0513777654280188,835.0874114990235,-0.01278645135634666
2015-05-07,825.6976318359375,827.9825928194402,817.5406317921246,825.1965969048913,61310300000,259.39,2.64814286,0,0.156236037463775,0.8842770720959146,835.1395629882812,-0.011305812310649947
2015-05-08,840.5945434570312,842.6925547974721,822.0726689758675,827.2166236439599,62702300000,259.39,2.64814286,0,1.8041606329874726,1.285483044654324,835.769808959961,0.005772803043788107
2015-05-11,847.5234985351562,852.3604478558601,841.6134958509109,841.6134958509109,64948600000,259.39,2.64814286,0,0.8242921789176627,1.3615605170760572,836.3894073486329,0.01331209014449218
2015-05-12,853.6304931640625,853.9904766109346,842.8835407493806,848.6524921591644,65915000000,259.39,2.64814286,0,0.7205693576002759,0.992997772717883,837.7482513427734,0.018958251235776918
2015-05-13,864.17041015625,865.6244429813697,854.8984866147315,854.8984866147315,82218400000,259.39,2.64814286,0,1.2347165520200987,1.0555524023002603,839.9881896972656,0.028788762455933724
2015-05-14,872.432373046875,876.5083401447278,861.6024135392922,864.5524100613646,87802000000,259.39,2.64814286,0,0.9560571379817473,0.9312002136368093,842.4501770019531,0.03558928096094686
2015-05-15,876.0443725585938,879.9523108503599,871.8384011769497,874.4903646738143,57961800000,259.39,2.64814286,0,0.4140148421022394,0.5408053951474459,845.573861694336,0.03603530364952611
2015-05-18,886.5142822265625,886.5142822265625,875.2643418662376,876.3993456148303,53250600000,259.39,2.64814286,0,1.195134629698047,0.4455219346106828,848.6814453125,0.04457837168825072
2015-05-20,877.9063720703125,885.0923082224372,873.4223869736803,883.6913146484288,71341700000,259.39,2.64814286,0,-0.9709838102811452,0.7579507819563545,851.3681335449219,0.031171284758910175
2015-05-21,865.6454467773438,885.1323432400219,864.4124210711688,879.846360450744,78320700000,259.39,2.64814286,0,-1.3966096708074471,1.0636990832096087,853.4993255615234,0.014230967561490851
2015-05-22,858.034423828125,867.1114017693911,857.1664475017708,866.4643715299086,62827000000,259.39,2.64814286,0,-0.879230980484369,1.1299703492377784,854.2624206542969,0.004415508727328859
2015-05-25,845.6654663085938,857.8763996265658,844.7915085739572,857.0494387112373,45590600000,259.39,2.64814286,0,-1.4415456042366048,1.1265178338007722,854.6557159423828,-0.010519147612411388
2015-05-26,836.4895629882812,848.5164764659208,836.4895629882812,841.2405142448124,59587900000,259.39,2.64814286,0,-1.085051203564713,1.0036775420615978,853.7047698974609,-0.02016529310389981
2015-05-27,842.9165649414062,842.9165649414062,828.5286405061479,839.835587574778,64024400000,259.39,2.64814286,0,0.7683302024911187,1.0697945305536545,852.6498779296875,-0.0114153690045844
2015-05-28,835.6915283203125,845.002513834185,835.6915283203125,843.3554889240439,53892200000,259.39,2.64814286,0,-0.8571473051542156,0.7458096677177662,851.3299346923828,-0.018369383871977993
2015-05-29,829.8076171875,846.9685370481421,825.8586024563326,836.3155783278253,62635800000,259.39,2.64814286,0,-0.7040769151553827,0.7446676173177295,849.8313446044922,-0.023562001500793246
2015-06-01,804.2867431640625,827.8466155699848,803.4107102199911,827.6856056830998,52274400000,259.51,2.70115909,0,-3.075516962586633,1.136425483137076,848.0724060058594,-0.05162962800312407
2015-06-02,814.1976928710938,814.8046842693412,805.1337152344166,807.4487053544902,60800900000,259.51,2.70115909,0,1.23226570514412,1.428619932723099,846.773062133789,-0.03847001129276409
2015-06-03,833.9315795898438,834.1116323519653,812.085747444205,815.7627300209025,63490000,259.51,2.70115909,0,2.4237217682554046,1.8078215374199706,846.7795104980469,-0.015172699325998582
2015-06-04,824.985595703125,829.0546047900561,817.0386775855302,828.3625918747063,62848900000,259.51,2.70115909,0,-1.0727479454751832,1.8068067406084742,846.8083099365234,-0.02577054804178084
2015-06-05,819.4296875,829.7246159661534,816.225663916909,821.1316438313553,78252800000,259.51,2.70115909,0,-0.6734551769221775,1.761823806377963,846.4949127197266,-0.03197328750951141
2015-06-08,778.0498657226562,778.0498657226562,752.6779917877788,752.6779917877788,106754200000,259.51,2.70115909,1,-5.049831902428325,2.503742591332247,843.3676788330079,-0.07744879813361326
2015-06-09,781.4588623046875,787.8637965492874,777.5578820465437,784.1058209027283,71794600000,259.51,2.70115909,0,0.4381462849897044,2.5619149443184286,840.0644470214844,-0.06976320081701788
2015-06-10,797.4747924804688,800.0737777787906,786.5678676575358,786.5678676575358,68526600000,259.51,2.70115909,0,2.0494911438520003,2.543934577235641,837.2566619873047,-0.04751454519622463
2015-06-11,808.44775390625,809.2447467646381,793.6778124307529,799.850753440988,73097900000,259.51,2.70115909,0,1.3759634196901516,2.556959495556194,834.4705291748047,-0.031184774487228735
2015-06-12,805.3207397460938,811.6977200745131,803.1487541987968,808.478681976666,56616200000,259.51,2.70115909,0,-0.3867923616643343,2.3081921886646395,831.1149475097657,-0.031035668220091586
2015-06-15,789.509765625,807.4776873581183,789.509765625,805.4717166131128,55916900000,259.51,2.70115909,0,-1.9633139121784882,2.370388530402778,826.788217163086,-0.04508827141489451
2015-06-16,801.833740234375,805.2067081018229,792.2647604596505,792.2647604596505,59895600000,259.51,2.70115909,0,1.560965442855422,2.5056550920377836,822.5541900634765,-0.02519037660911136
2015-06-17,807.1287231445312,809.1707045229924,802.71376848734,804.1087195993896,56790600000,259.51,2.70115909,0,0.6603592047159879,1.3644206533196566,819.0153076171875,-0.014513262892776302
2015-06-18,819.3206787109375,822.351668539004,813.3777169799904,816.0436574693202,51804400000,259.51,2.70115909,0,1.5105342204781103,1.4113220787731715,816.6990692138672,0.0032100067159299673
2015-06-19,824.5396118164062,827.8085763274694,817.0716340402038,819.588649433914,53788300000,259.51,2.70115909,0,0.6369829593072085,1.278759195398203,815.0243286132812,0.011674845607755968
2015-06-22,834.257568359375,837.5945256351555,829.1355864372887,829.1355864372887,56800000000,259.51,2.70115909,0,1.1785918352134495,1.257843541184301,814.4539337158203,0.02431522990281803
2015-06-23,830.6806030273438,838.6315497341573,826.7836509870531,836.0375693164095,64846400000,259.51,2.70115909,0,-0.42876030948878485,1.2626253303678028,814.1634857177735,0.02028722437116992
2015-06-24,841.4025268554688,842.6595392420489,831.1776054146223,832.2825800320852,64416400000,259.51,2.70115909,0,1.2907396403683657,0.6988583178873483,814.0877838134766,0.03355257698873729
2015-06-25,832.7666015625,845.288569175154,832.4046039610521,842.1225702572134,67023400000,259.51,2.70115909,0,-1.0263726358468839,0.9424264000518894,813.941537475586,0.023128275459806835
2015-06-26,835.45654296875,838.678510648982,830.753565120475,832.1625541882381,47460300000,259.51,2.70115909,0,0.323012642582321,0.9442280923761359,814.2239837646484,0.026077049592583404
2015-06-29,817.5576782226562,827.23462888273,817.5576782226562,823.5616136837203,48163700000,259.51,2.70115909,0,-2.1424052389955706,1.2508867688000267,814.8875305175782,0.0032767070363466325
2015-06-30,822.4906616210938,824.1516636118803,814.843729254604,819.3647015284901,54333300000,259.51,2.70115909,0,0.6033804745325888,1.2479884285557032,815.3021789550781,0.008816955052455068
2015-07-01,816.8126831054688,829.3945865686194,816.8126831054688,824.4486289220516,53382600000,259.74,2.69460455,0,-0.6903395722978711,1.1420442083386761,814.4462341308594,0.002905592629002412
2015-07-02,818.795654296875,820.0726861123716,809.7787342457082,815.9336699322788,54733400000,259.74,2.69460455,0,0.24276939283889298,1.1571210305258544,814.1367370605469,0.005722524269263627
2015-07-03,812.1656494140625,821.6546124553989,812.1656494140625,820.076617945463,36226300000,259.74,2.69460455,0,-0.8097264376062063,0.9620488013997733,813.77353515625,-0.001975839312443053
2015-07-06,823.6546020507812,824.4716142932522,809.8766604249673,809.8766604249673,47965400000,259.74,2.69460455,0,1.41460706261185,1.1612105609374306,816.0537719726562,0.00931412896940777
2015-07-07,815.7186889648438,828.601616129911,815.7186889648438,826.5676303534057,50302500000,259.74,2.69460455,0,-0.9635001208247007,1.17536219632403,817.7667633056641,-0.002504472464179628
2015-07-08,803.8617553710938,814.8826928894423,802.3827593255894,814.8826928894423,58350500000,259.74,2.69460455,0,-1.453556692295055,1.0169863864709443,818.0861114501953,-0.01738735798104001
2015-07-09,822.8585815429688,823.3226293576591,809.1756712190283,809.1756712190283,43290000,259.74,2.69460455,0,2.3631956670342236,1.4033650170961323,818.8066528320312,0.00494857814958271
2015-07-10,827.9146118164062,833.9585860829355,825.6546140467416,829.2216117148507,50649300000,259.74,2.69460455,0,0.614447049207012,1.3805676032294276,819.9363464355469,0.009730347258714368
2015-07-13,833.8786010742188,836.7805633199714,825.2916712295903,828.093658416273,51459100000,259.74,2.69460455,0,0.7203628457200129,1.3946947578595208,822.1547882080079,0.014259860836868019
2015-07-14,830.4066162109375,841.9245606287998,828.2866323127545,837.3275390579081,59098100000,259.74,2.69460455,0,-0.4163657466216941,1.3512151095295666,823.5834320068359,0.008284751658341975
2015-07-15,827.2745971679688,835.2265812937495,824.8786138018231,832.6535969147187,42123500000,259.74,2.69460455,0,-0.37716691820928183,1.2782799133075948,824.5907257080078,0.0032547921972522365
2015-07-16,827.8936157226562,829.986622190921,827.0446212057553,828.9426213849117,34797200000,259.74,2.69460455,0,0.07482624956773876,1.1960105344685459,825.0193725585938,0.003483849300591236
2015-07-20,813.1956787109375,828.9405899239516,810.1407023150365,828.1315732390842,57794300000,259.74,2.69460455,0,-1.77534126759622,1.2745678325746161,824.4521759033203,-0.01365330521451952
2015-07-21,815.8316650390625,818.8766317751083,809.604708369023,816.8826848469301,56664900000,259.74,2.69460455,0,0.3241515415211671,0.8539095173015179,823.5308807373046,-0.00934903095722295
2015-07-22,812.2196655273438,818.562649263275,806.765715134024,817.3626434587242,54838500000,259.74,2.69460455,0,-0.4427383327350709,0.7938868065145668,822.6078338623047,-0.012628336258586859
2015-07-23,783.3618774414062,812.0146797353235,781.6368499598151,812.0146797353235,65383300000,259.74,2.69460455,0,-3.552953629508737,1.35197277626057,819.7058013916015,-0.04433776592589047
2015-07-24,787.1168212890625,792.5598467877359,777.257925520157,781.5108938173241,44007400000,259.74,2.69460455,0,0.47933706704244017,1.442604185408114,817.4233123779297,-0.037075638325880345
2015-07-27,773.5159301757812,791.7068130097402,772.2969424795923,787.243823908963,51095200000,259.74,2.69460455,0,-1.7279380576579517,1.4739781920218582,814.3262817382813,-0.05011547886602069
2015-07-28,780.23583984375,787.2888418767552,776.867876802279,776.867876802279,54786700000,259.74,2.69460455,0,0.8687487103777647,1.5914640768939623,812.4601898193359,-0.039662681789678286
2015-07-29,780.7938232421875,786.3468332753674,776.6688451689366,781.4028287940178,41558200000,259.74,2.69460455,0,0.0715147100329716,1.5618988460079122,810.3753479003906,-0.036503485372360034
2015-07-30,782.7108764648438,788.8897987787105,775.3389062779954,776.3259005560935,47622300000,259.74,2.69460455,0,0.24552617676916189,1.5546751132250938,808.6702575683594,-0.03210131801010525
2015-07-31,799.0927734375,799.0927734375,781.2538781952835,785.1828736017418,69975400000,259.74,2.69460455,0,2.0929691237517867,1.8577936063028004,807.6851135253906,-0.010638230102306493
2015-08-03,781.6368408203125,798.792755583997,780.222846863594,798.792755583997,49634900000,259.74,2.69460455,0,-2.184468837341169,1.4823786001847208,806.1586730957031,-0.030418121262933397
2015-08-04,782.3448486328125,787.5338469837429,778.0519026571718,784.6308472476277,48994500000,259.74,2.69460455,0,0.09058014867326936,1.4676732429093924,804.0931854248047,-0.027047035326511915
2015-08-05,781.3388671875,785.6198503067388,777.1398538476899,780.9468404613114,41670200000,259.74,2.69460455,0,-0.12858542458232813,1.280487770566524,802.3741943359375,-0.026216355532030593
2015-08-06,788.02685546875,790.296863044293,783.2508796463623,784.1568807339984,42710800000,259.74,2.69460455,0,0.855965133966019,1.279301909484034,801.5824493408203,-0.01691104125747477
2015-08-07,784.266845703125,791.2318356994184,781.7338390884278,790.0307922507301,36744900000,259.74,2.69460455,0,-0.4771423384280937,1.3014610728324547,799.6528625488281,-0.019240870090380786
2015-08-10,774.9489135742188,787.5898380798124,773.095896008723,785.9158356829464,41188100000,259.74,2.69460455,0,-1.188107361666213,1.3798067113191599,797.0045776367188,-0.027673196216638486
2015-08-11,797.19580078125,799.0827537034805,785.1648584789341,785.1648584789341,50683700000,259.74,2.69460455,0,2.870755325589669,1.6024000897466504,795.1704376220703,0.002547080554499123
2015-08-12,781.7438354492188,790.6248307792041,780.8498582618787,788.8698352139158,42270400000,259.74,2.69460455,0,-1.93828985512573,1.5488622969048154,792.7372985839844,-0.013867725354165325
2015-08-13,770.8508911132812,782.3448486926507,758.0189889715367,782.3448486926507,65418600000,259.74,2.69460455,0,-1.3934160836302611,1.6354794444692804,789.91611328125,-0.024135755490254884
2015-08-14,773.0859375,776.9888709564033,764.8399484035679,767.7969640119848,50205300000,259.74,2.69460455,0,0.2899453594054746,1.6461338270023405,787.1757293701172,-0.01789916958109416
2015-08-17,769.2199096679688,775.6928977169666,763.6829517990624,773.572913870116,45844200000,259.74,2.69460455,0,-0.5000773710272299,1.5881563365580755,784.9769409179687,-0.02007324091784575
2015-08-18,759.5969848632812,768.9419060081058,759.5969848632812,764.2839717258447,46723500000,259.74,2.69460455,0,-1.2509978854865045,1.6262767840830994,782.1652069091797,-0.02885352333054994
2015-08-19,752.9920043945312,766.4639793132428,751.8760434773139,763.2279734135519,48120000,259.74,2.69460455,0,-0.8695374784747023,1.6063283433838438,779.203823852539,-0.03363923360695448
2015-08-20,746.8140258789062,750.8650297494647,736.9670933252871,750.8650297494647,56716700000,259.74,2.69460455,0,-0.8204573859443065,0.7098230455151555,777.376431274414,-0.03931480832960735
2015-08-21,737.97412109375,746.2290212465085,735.1970972188943,743.9170828004843,42866600000,259.74,2.69460455,0,-1.1836822125498747,0.5749773155797648,774.9192962646484,-0.047676158470934524
